gene_id	gene_name	SRR29279085	SRR29279086	SRR29279087	SRR29279088	SRR29279093	SRR29279094	SRR29279095	SRR29279096	SRR29279101	SRR29279102	SRR29279103	SRR29279104	SRR29279109	SRR29279110	SRR29279111	SRR29279112	SRR29279117	SRR29279118	SRR29279119	SRR29279120	SRR29279125	SRR29279126	SRR29279127	SRR29279128	SRR29279133	SRR29279134	SRR29279135	SRR29279136	SRR29279141	SRR29279142	SRR29279143	SRR29279144	SRR29279149	SRR29279150	SRR29279151	SRR29279152	SRR29279157	SRR29279158	SRR29279159	SRR29279160	SRR29279161	SRR29279162	SRR29279163	SRR29279164	SRR29279165	SRR29279166	SRR29279167	SRR29279168	SRR29279169	SRR29279170	SRR29279171	SRR29279172	SRR29279173	SRR29279174	SRR29279175	SRR29279176	SRR29279177	SRR29279178	SRR29279179	SRR29279180
C1_08350C_A	C1_08350C_A	0	0	0	0	4	1	1	1	0	0	0	0	0	0	0	0	1.003	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	1	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1_08360C_A	OLE1	0	0	0	0	4	4	6	7	0	0	0	0	0	1	0	0	3	0	0	1	0	0	1	0	3	6	5	0	0	0	2	0	1	0	0	1	0	1	2	1	0	1	0	0	9	3	5	8	0	0	0	0	0	3	1	7	0	0	0	0
C1_08370W_A	SDS24	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1.608	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	2	0	0	0	2	0	1
C1_08380W_A	TEF2	0	0	0	0	7	0	3	5	1	0	0	0	0	4	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	3	3.866	0	0	0.5	0	0
C1_08390C_A	C1_08390C_A	0	0	0	0	0.994	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0.804	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1.005	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	1	0	0	1	0	0	1.454	0
C1_08400C_A	GCV2	0	0	0	0	0	0	0	1	2	0	1.003	0	2	1	1	3	1	1	0	0	1	0	0	0	2.022	2	2	1	0	0	0	0	3	3	2	1.033	0	1	0	0	0	0	0	1	2	0	0	0	2.789	0	0	0	0	0	0	1	3.87	0	0	0
C1_08410C_A	SAM4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.81	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1.722	0	0	0	1	1	1	0	0	1.171	0
C1_08420W_A	GCR3	0	0	1	0	0	1	0	1	1	0	0	2	0	0	2	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	1	1	3	0	1	0	6	3	4	0	0	1	1	0
C1_08430W_A	CAF16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.001	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0
C1_08440C_A	C1_08440C_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1.496	0	0
C1_08450C_A	CDC42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C1_08460C_A	UPC2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	4	1	2	3	0	1	1	0	0	0	0	0	0	0	1.996	1	0	0	0	0	0	0	0	0	1.278	0	0	0	1	0	0	0	0	0	0	0
C1_08470W_A	CBP4	0	0	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
C1_08480C_A	APS3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
C1_08490W_A	BNA5	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	4	0	6	4	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	3	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
C1_08500C_A	ENO1	0	0	0	0	1.343	0	2	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
C1_08510W_A	EAF6	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0	0	2	0	0	0	0	0	0	0	0	2	1	1	3	0	0	1.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
C1_08520C_A	C1_08520C_A	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0
C1_08530W_A	C1_08530W_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1_08540C_A	C1_08540C_A	0	0	0	1	0	0	1	2.361	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0.687	0	0	0	0	0	0	1	1	0	1	2	0
