gene_id	gene_name	SRR29279085	SRR29279086	SRR29279087	SRR29279088	SRR29279093	SRR29279094	SRR29279095	SRR29279096	SRR29279101	SRR29279102	SRR29279103	SRR29279104	SRR29279109	SRR29279110	SRR29279111	SRR29279112	SRR29279117	SRR29279118	SRR29279119	SRR29279120	SRR29279125	SRR29279126	SRR29279127	SRR29279128	SRR29279133	SRR29279134	SRR29279135	SRR29279136	SRR29279141	SRR29279142	SRR29279143	SRR29279144	SRR29279149	SRR29279150	SRR29279151	SRR29279152	SRR29279157	SRR29279158	SRR29279159	SRR29279160	SRR29279161	SRR29279162	SRR29279163	SRR29279164	SRR29279165	SRR29279166	SRR29279167	SRR29279168	SRR29279169	SRR29279170	SRR29279171	SRR29279172	SRR29279173	SRR29279174	SRR29279175	SRR29279176	SRR29279177	SRR29279178	SRR29279179	SRR29279180
C3_00800W_A	MIH1	0	0	0	0	0	9.657371	0	0	0	0	0	0	0	0	0	8.777321	0	0	5.667537	0	6.585817	0	6.428042	0	6.963087	0	9.675952	0	0	0	0	0	0	0	0	0	0	9.003119	0	9.3404	0	0	0	0	0	0	0	0	0	43.889278	0	0	0	0	12.904724	4.389371	0	0	70.797829	0
C3_00810C_A	FOX2	15.572442	0	0	0	0	0	0	10.15715	0	0	0	0	0	8.447721	0	0	0	0	0	0	25.959472	0	0	12.331313	0	7.638247	0	0	0	0	6.782925	0	0	12.938039	0	0	0	0	9.501133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.148848	0	0	0	67.576654	34.883188	0
C3_00820W_A	SCT1	0	0	19.039153	20.004797	44.293189	11.423552	22.914423	36.497798	0	5.948124	6.747497	0	9.142063	10.118443	0	20.720088	0	6.787965	0	0	0	7.963678	0	7.38504	0	0	0	0	8.547571	0	0	25.336253	27.674311	15.496798	0	0	0	0	0	11.024661	0	0	0	199.093264	0	10.600376	0	0	0	0	137.641924	0	4.692947	0	0	5.178202	0	0	0	180.919702
C3_00830C_A	C3_00830C_A	18.406688	0	19.039153	0	0	0	11.47538	35.520208	6.207971	5.948124	6.731924	0	9.142063	10.118429	0	0	0	6.787976	6.689455	0	0	0	0	0	0	0	0	9.818971	8.547635	0	0	0	13.837139	15.49692	0	0	0	0	11.380174	0	0	0	0	0	0	0	4.932089	5.145655	56.299904	103.606779	68.820962	61.230408	0	0	0	6.898486	39.192338	0	0	0
C3_00840C_A	AIM11	0	0	0	0	0	95.027322	0	0	0	0	56.129379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345.31473	128.910861	257.991778	243.562081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	572.490501	0	78.077216	41.337915	84.470447	43.075132	326.023362	0	0	0
C3_00850C_A	C3_00850C_A	0	0	0	18.750521	0	10.70731	0	11.403144	39.553802	44.60147	50.595497	31.989106	77.119806	94.840162	27.485402	67.973395	45.144061	50.899028	18.81168	38.10307	0	0	0	0	29.737484	17.150484	26.165033	18.363175	32.04737	0	30.459987	15.8318	12.96958	0	0	13.721807	58.922041	39.841154	43.31329	52.990805	132.774472	0	0	0	39.088117	49.678727	19.274112	24.937267	0	0	0	0	26.392227	13.97338	19.035594	38.826886	0	0	0	69.358772
C3_00860W_A	CSE4	0	0	0	0	59.181897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.545242	0	0	0	87.850352	48.896653	0	0	0	0	0	45.137037	0	0	82.878183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246.706219	0	0	0	55.350419	209.465788	0	0	0
C3_00870W_A	C3_00870W_A	499.203737	0	0	535.40418	296.363393	0	0	0	0	159.194333	0	0	0	0	0	0	184.149692	0	0	0	208.044853	0	203.060765	197.651649	439.925546	244.858287	249.039617	0	228.76538	233.999435	0	226.031374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386.455	0	1638.757727	502.404127	265.998153	0	692.941548	0	3238.76151	0	4842.108479
C3_00880W_A	KGD1	0	0	0	0	8.334262	0	0	9.156629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.185742	0	0	0	32.166432	19.741432	6.114779	25.425606	0	0	0	0	0	7.998008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.821356	3.897348	0	0	0	0
C3_00890C_A	C3_00890C_A	0	0	0	0	12.016945	0	12.433576	13.202693	6.737004	6.455013	0	7.473727	0	21.961394	0	0	0	0	7.259519	7.352697	16.871608	0	0	8.01438	26.757169	0	0	0	0	9.490933	0	0	0	0	0	15.887269	0	0	0	0	0	0	0	0	0	5.751861	5.578947	0	0	56.217987	80.770442	66.448359	10.118168	10.785649	6.352266	0	42.532243	43.919493	0	130.891898
C3_00900C_A	AYR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.817686	22.759196	0	0	0	0	0	0	24.106546	0	0	0	32.051484	0	0	0	27.567874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224.714616	199.870778	0	0	16.573316	0	0	0	0	0
C3_00910W_A	C3_00910W_A	0	0	0	0	0	9.70226	11.525248	0	0	5.051865	0	0	0	0	0	0	0	0	0	0	13.204169	0	0	0	0	0	15.806001	16.678911	0	7.425726	6.900209	7.172868	0	0	13.170432	0	17.797272	0	0	0	0	247.307859	0	0	0	0	4.366232	0	76.134063	87.995383	58.451068	0	3.985817	4.220586	0	0	0	171.862817	70.97271	51.21974
